지역코드,동코드,읍면동,
46110,11500,상락동1가,
46110,11600,상락동2가,
46110,11700,복만동,
46110,11800,동명동,
46110,11900,광동1가,
46110,12000,광동2가,
46110,12100,광동3가,
46110,12200,영해동1가,
46110,12300,영해동2가,
46110,12400,행복동1가,
46110,12500,행복동2가,
46110,12600,축복동1가,
46110,12700,축복동2가,
46110,12800,축복동3가,
46110,12900,보광동1가,
46110,13000,보광동2가,
46110,13100,보광동3가,
46110,13200,유달동,
46110,13300,대의동1가,
46110,13400,대의동2가,
46110,13500,대의동3가,
46110,13600,중앙동1가,
46110,13700,중앙동2가,
46110,13800,중앙동3가,
46110,13900,만호동,
46110,14000,수강동1가,
46110,14100,수강동2가,
46110,14200,해안동1가,
46110,14300,해안동2가,
46110,14400,해안동3가,
46110,14500,해안동4가,
46110,14600,항동,
46110,14700,중동1가,
46110,14800,중동2가,
46110,14900,유동,
46110,15000,금동1가,
46110,15100,금동2가,
46110,15200,경동1가,
46110,15300,경동2가,
46110,15400,서산동,
46110,15500,금화동,
46110,15600,온금동,
46110,15700,죽교동,
46110,15800,상동,
46110,15900,용해동,
46110,16000,석현동,
46110,16100,달동,
46110,16200,율도동,
46110,16300,대양동,
46110,16400,옥암동,
46130,10100,종화동,
46130,10200,수정동,
46130,10300,공화동,
46130,10400,관문동,
46130,10500,고소동,
46130,10600,동산동,
46130,10700,중앙동,
46130,10800,교동,
46130,10900,군자동,
46130,11000,충무동,
46130,11100,연등동,
46130,11200,광무동,
46130,11300,서교동,
46130,11400,봉강동,
46130,11500,봉산동,
46130,11600,남산동,
46130,11700,국동,
46130,11800,신월동,
46130,11900,여서동,
46130,12000,문수동,
46130,12100,오림동,
46130,12200,미평동,
46130,12300,둔덕동,
46130,12400,오천동,
46130,12500,만흥동,
46130,12600,덕충동,
46130,12700,경호동,
46130,12800,학동,
46130,12900,학용동,
46130,13000,안산동,
46130,13100,소호동,
46130,13200,시전동,
46130,13300,신기동,
46130,13400,웅천동,
46130,13500,선원동,
46130,13600,여천동,
46130,13700,화장동,
46130,13800,주삼동,
46130,13900,봉계동,
46130,14000,해산동,
46130,14100,화치동,
46130,14200,월하동,
46130,14300,평여동,
46130,14400,중흥동,
46130,14500,적량동,
46130,14600,월내동,
46130,14700,묘도동,
46130,14800,낙포동,
46130,14900,신덕동,
46130,15000,상암동,
46130,15100,호명동,
46130,25000,돌산읍,
46130,31000,소라면,
46130,32000,율촌면,
46130,33000,화양면,
46130,34000,남면,
46130,35000,화정면,
46130,36000,삼산면,
46150,10100,삼거동,
46150,10200,와룡동,
46150,10300,영동,
46150,10400,옥천동,
46150,10500,행동,
46150,10600,금곡동,
46150,10700,매곡동,
46150,10800,석현동,
46150,10900,가곡동,
46150,11000,용당동,
46150,11100,조곡동,
46150,11200,생목동,
46150,11300,덕암동,
46150,11400,연향동,
46150,11500,풍덕동,
46150,11600,남정동,
46150,11700,인제동,
46150,11800,저전동,
46150,11900,장천동,
46150,12000,남내동,
46150,12100,중앙동,
46150,12200,동외동,
46150,12300,교량동,
46150,12400,대룡동,
46150,12500,홍내동,
46150,12600,오천동,
46150,12700,덕월동,
46150,12800,야흥동,
46150,12900,인월동,
46150,13000,안풍동,
46150,13100,대대동,
46150,13200,왕지동,
46150,13300,조례동,
46150,25000,승주읍,
46150,31000,해룡면,
46150,32000,서면,
46150,33000,황전면,
46150,34000,월등면,
46150,35000,주암면,
46150,36000,송광면,
46150,37000,외서면,
46150,38000,낙안면,
46150,39000,별량면,
46150,40000,상사면,
46170,10100,토계동,
46170,10200,송월동,
46170,10300,안창동,
46170,10400,삼영동,
46170,10500,교동,
46170,10600,서내동,
46170,10700,산정동,
46170,10800,경현동,
46170,10900,보산동,
46170,11000,금계동,
46170,11100,금성동,
46170,11200,남내동,
46170,11300,과원동,
46170,11400,성북동,
46170,11500,중앙동,
46170,11600,대호동,
46170,11700,송촌동,
46170,11800,석현동,
46170,11900,청동,
46170,12000,남외동,
46170,12100,죽림동,
46170,12200,삼도동,
46170,12300,영산동,
46170,12400,용산동,
46170,12500,관정동,
46170,12600,평산동,
46170,12700,부덕동,
46170,12800,이창동,
46170,12900,대기동,
46170,13000,운곡동,
46170,13100,동수동,
46170,13200,오량동,
46170,13300,진포동,
46170,13400,빛가람동,
46170,25000,남평읍,
46170,31000,세지면,
46170,32000,왕곡면,
46170,33000,반남면,
46170,34000,공산면,
46170,35000,동강면,
46170,36000,다시면,
46170,37000,문평면,
46170,38000,노안면,
46170,39000,금천면,
46170,40000,산포면,
46170,42000,다도면,
46170,43000,봉황면,
46230,10100,황금동,
46230,10200,황길동,
46230,10300,도이동,
46230,10400,성황동,
46230,10500,중군동,
46230,10600,중동,
46230,10700,마동,
46230,10800,광영동,
46230,10900,태인동,
46230,11000,금호동,
46230,25000,광양읍,
46230,31000,봉강면,
46230,32000,옥룡면,
46230,33000,옥곡면,
46230,34000,진상면,
46230,35000,진월면,
46230,36000,다압면,
46710,25000,담양읍,
46710,31000,봉산면,
46710,32000,고서면,
46710,33500,가사문학면,
46710,34000,창평면,
46710,35000,대덕면,
46710,36000,무정면,
46710,37000,금성면,
46710,38000,용면,
46710,39000,월산면,
46710,40000,수북면,
46710,41000,대전면,
46720,25000,곡성읍,
46720,31000,오곡면,
46720,32000,삼기면,
46720,33000,석곡면,
46720,34000,목사동면,
46720,35000,죽곡면,
46720,36000,고달면,
46720,37000,옥과면,
46720,38000,입면,
46720,39000,겸면,
46720,40000,오산면,
46730,25000,구례읍,
46730,31000,문척면,
46730,32000,간전면,
46730,33000,토지면,
46730,34000,마산면,
46730,35000,광의면,
46730,36000,용방면,
46730,37000,산동면,
46770,25000,고흥읍,
46770,25300,도양읍,
46770,31000,풍양면,
46770,32000,도덕면,
46770,33000,금산면,
46770,34000,도화면,
46770,35000,포두면,
46770,36000,봉래면,
46770,37000,점암면,
46770,38000,과역면,
46770,39000,남양면,
46770,40000,동강면,
46770,41000,대서면,
46770,42000,두원면,
46770,44000,영남면,
46770,45000,동일면,
46780,25000,보성읍,
46780,25300,벌교읍,
46780,31000,노동면,
46780,32000,미력면,
46780,33000,겸백면,
46780,34000,율어면,
46780,35000,복내면,
46780,36000,문덕면,
46780,37000,조성면,
46780,38000,득량면,
46780,39000,회천면,
46780,40000,웅치면,
46790,25000,화순읍,
46790,31000,한천면,
46790,32000,춘양면,
46790,33000,청풍면,
46790,34000,이양면,
46790,35000,능주면,
46790,36000,도곡면,
46790,37000,도암면,
46790,38000,이서면,
46790,39500,백아면,
46790,40000,동복면,
46790,41500,사평면,
46790,42000,동면,
46800,25000,장흥읍,
46800,25300,관산읍,
46800,25600,대덕읍,
46800,31000,용산면,
46800,32000,안양면,
46800,33000,장동면,
46800,34000,장평면,
46800,35000,유치면,
46800,36000,부산면,
46800,37000,회진면,
46810,25000,강진읍,
46810,31000,군동면,
46810,32000,칠량면,
46810,33000,대구면,
46810,34000,도암면,
46810,35000,신전면,
46810,36000,성전면,
46810,37000,작천면,
46810,38000,병영면,
46810,39000,옴천면,
46810,40000,마량면,
46820,25000,해남읍,
46820,31000,삼산면,
46820,32000,화산면,
46820,33000,현산면,
46820,34000,송지면,
46820,35000,북평면,
46820,36000,북일면,
46820,37000,옥천면,
46820,38000,계곡면,
46820,39000,마산면,
46820,40000,황산면,
46820,41000,산이면,
46820,42000,문내면,
46820,43000,화원면,
46830,25000,영암읍,
46830,25300,삼호읍,
46830,31000,덕진면,
46830,32000,금정면,
46830,33000,신북면,
46830,34000,시종면,
46830,35000,도포면,
46830,36000,군서면,
46830,37000,서호면,
46830,38000,학산면,
46830,39000,미암면,
46840,25000,무안읍,
46840,25300,일로읍,
46840,25600,삼향읍,
46840,32000,몽탄면,
46840,33000,청계면,
46840,34000,현경면,
46840,35000,망운면,
46840,36000,해제면,
46840,37000,운남면,
46860,25000,함평읍,
46860,31000,손불면,
46860,32000,신광면,
46860,33000,학교면,
46860,34000,엄다면,
46860,35000,대동면,
46860,36000,나산면,
46860,37000,해보면,
46860,38000,월야면,
46870,25000,영광읍,
46870,25300,백수읍,
46870,25600,홍농읍,
46870,31000,대마면,
46870,32000,묘량면,
46870,33000,불갑면,
46870,34000,군서면,
46870,35000,군남면,
46870,36000,염산면,
46870,37000,법성면,
46870,38000,낙월면,
46880,25000,장성읍,
46880,31000,진원면,
46880,32000,남면,
46880,33000,동화면,
46880,34000,삼서면,
46880,35000,삼계면,
46880,36000,황룡면,
46880,37000,서삼면,
46880,38000,북일면,
46880,39000,북이면,
46880,40000,북하면,
46890,25000,완도읍,
46890,25300,금일읍,
46890,25600,노화읍,
46890,31000,군외면,
46890,32000,신지면,
46890,33000,고금면,
46890,34000,약산면,
46890,35000,청산면,
46890,36000,소안면,
46890,37000,금당면,
46890,38000,보길면,
46890,39000,생일면,
46900,25000,진도읍,
46900,31000,군내면,
46900,32000,고군면,
46900,33000,의신면,
46900,34000,임회면,
46900,35000,지산면,
46900,36000,조도면,
46910,25000,지도읍,
46910,25300,압해읍,
46910,31000,증도면,
46910,32000,임자면,
46910,33000,자은면,
46910,34000,비금면,
46910,35000,도초면,
46910,36000,흑산면,
46910,37000,하의면,
46910,38000,신의면,
46910,39000,장산면,
46910,40000,안좌면,
46910,41000,팔금면,
46910,42000,암태면,
47111,10100,남구,#REF!
47111,10200,남구,#REF!
47111,10300,남구,#REF!
47111,10400,남구,#REF!
47111,10500,남구,#REF!
47111,10600,남구,#REF!
47111,10700,남구,#REF!
47111,10800,남구,#REF!
47111,10900,남구,#REF!
47111,11000,남구,#REF!
47111,11100,남구,#REF!
47111,11200,남구,#REF!
47111,11300,남구,#REF!
47111,11400,남구,#REF!
47111,11500,남구,#REF!
47111,11600,남구,#REF!
47111,11700,남구,#REF!
47111,25000,남구,#REF!
47111,25300,남구,#REF!
47111,25600,남구,#REF!
47111,31000,남구,#REF!
47111,32000,남구,#REF!
47111,33000,남구,#REF!
47111,35000,남구,#REF!
47113,10100,북구,#REF!
47113,10200,북구,#REF!
47113,10300,북구,#REF!
47113,10400,북구,#REF!
47113,10500,북구,#REF!
47113,10600,북구,#REF!
47113,10700,북구,#REF!
47113,10800,북구,#REF!
47113,10900,북구,#REF!
47113,11000,북구,#REF!
47113,11100,북구,#REF!
47113,11200,북구,#REF!
47113,11300,북구,#REF!
47113,11400,북구,#REF!
47113,11500,북구,#REF!
47113,11600,북구,#REF!
47113,11700,북구,#REF!
47113,11800,북구,#REF!
47113,11900,북구,#REF!
47113,12000,북구,#REF!
47113,12100,북구,#REF!
47113,12200,북구,#REF!
47113,12300,북구,#REF!
47113,12400,북구,#REF!
47113,25000,북구,#REF!
47113,31000,북구,#REF!
47113,32000,북구,#REF!
47113,33000,북구,#REF!
47113,34000,북구,#REF!
47113,35000,북구,#REF!
47113,36000,북구,#REF!
47130,10100,동부동,
47130,10200,서부동,
47130,10300,북부동,
47130,10400,성동동,
47130,10500,황오동,
47130,10600,노동동,
47130,10700,노서동,
47130,10800,성건동,
47130,10900,사정동,
47130,11000,황남동,
47130,11100,교동,
47130,11200,인왕동,
47130,11300,탑동,
47130,11400,충효동,
47130,11500,서악동,
47130,11600,효현동,
47130,11700,광명동,
47130,11800,동방동,
47130,11900,도지동,
47130,12000,남산동,
47130,12100,배반동,
47130,12200,구황동,
47130,12300,보문동,
47130,12400,황성동,
47130,12500,용강동,
47130,12600,동천동,
47130,12700,평동,
47130,12800,조양동,
47130,12900,시동,
47130,13000,시래동,
47130,13100,구정동,
47130,13200,마동,
47130,13300,하동,
47130,13400,진현동,
47130,13500,천군동,
47130,13600,신평동,
47130,13700,덕동,
47130,13800,암곡동,
47130,13900,황용동,
47130,14000,북군동,
47130,14100,손곡동,
47130,14200,율동,
47130,14300,배동,
47130,14400,석장동,
47130,25000,감포읍,
47130,25300,안강읍,
47130,25600,건천읍,
47130,25900,외동읍,
47130,31000,양북면,
47130,32000,양남면,
47130,33000,내남면,
47130,34000,산내면,
47130,35000,서면,
47130,36000,현곡면,
47130,37000,강동면,
47130,38000,천북면,
47150,10100,감호동,
47150,10200,용두동,
47150,10300,모암동,
47150,10400,성내동,
47150,10500,평화동,
47150,10600,남산동,
47150,10700,황금동,
47150,10800,신음동,
47150,10900,교동,
47150,11000,삼락동,
47150,11100,문당동,
47150,11200,다수동,
47150,11300,백옥동,
47150,11400,부곡동,
47150,11500,지좌동,
47150,11600,덕곡동,
47150,11700,대광동,
47150,11800,응명동,
47150,11900,양천동,
47150,12000,율곡동,
47150,25000,아포읍,
47150,31000,농소면,
47150,32000,남면,
47150,34000,개령면,
47150,35000,감문면,
47150,36000,어모면,
47150,37000,봉산면,
47150,38000,대항면,
47150,39000,감천면,
47150,40000,조마면,
47150,41000,구성면,
47150,42000,지례면,
47150,43000,부항면,
47150,44000,대덕면,
47150,45000,증산면,
47170,10100,삼산동,
47170,10200,서부동,
47170,10300,북문동,
47170,10400,명륜동,
47170,10500,신안동,
47170,10600,율세동,
47170,10700,옥정동,
47170,10800,신세동,
47170,10900,법흥동,
47170,11000,용상동,
47170,11100,동문동,
47170,11200,동부동,
47170,11300,운흥동,
47170,11400,천리동,
47170,11500,남부동,
47170,11600,남문동,
47170,11700,안흥동,
47170,11800,대석동,
47170,11900,옥야동,
47170,12000,광석동,
47170,12100,당북동,
47170,12200,태화동,
47170,12300,화성동,
47170,12400,목성동,
47170,12500,법상동,
47170,12600,금곡동,
47170,12700,평화동,
47170,12800,안기동,
47170,12900,운안동,
47170,13000,성곡동,
47170,13100,상아동,
47170,13200,안막동,
47170,13300,옥동,
47170,13400,이천동,
47170,13500,노하동,
47170,13600,송현동,
47170,13700,송천동,
47170,13800,석동동,
47170,13900,정상동,
47170,14000,정하동,
47170,14100,수상동,
47170,14200,수하동,
47170,25000,풍산읍,
47170,31000,와룡면,
47170,32000,북후면,
47170,33000,서후면,
47170,34000,풍천면,
47170,35000,일직면,
47170,36000,남후면,
47170,37000,남선면,
47170,38000,임하면,
47170,39000,길안면,
47170,40000,임동면,
47170,41000,예안면,
47170,42000,도산면,
47170,43000,녹전면,
47190,10100,원평동,
47190,10200,지산동,
47190,10300,도량동,
47190,10400,봉곡동,
47190,10500,부곡동,
47190,10600,선기동,
47190,10700,수점동,
47190,10800,남통동,
47190,10900,형곡동,
47190,11000,송정동,
47190,11100,신평동,
47190,11200,비산동,
47190,11300,공단동,
47190,11400,광평동,
47190,11500,사곡동,
47190,11600,상모동,
47190,11700,임은동,
47190,11800,오태동,
47190,11900,신동,
47190,12000,구평동,
47190,12100,황상동,
47190,12200,인의동,
47190,12300,진평동,
47190,12400,시미동,
47190,12500,임수동,
47190,12600,양호동,
47190,12700,거의동,
47190,12800,옥계동,
47190,12900,구포동,
47190,13000,금전동,
47190,25000,선산읍,
47190,25300,고아읍,
47190,25600,산동읍,
47190,31000,무을면,
47190,32000,옥성면,
47190,33000,도개면,
47190,34000,해평면,
47190,36000,장천면,
47210,10100,영주동,
47210,10200,상망동,
47210,10300,하망동,
47210,10400,휴천동,
47210,10500,가흥동,
47210,10600,문정동,
47210,10700,고현동,
47210,10800,창진동,
47210,10900,상줄동,
47210,11000,조와동,
47210,11100,조암동,
47210,11200,적서동,
47210,11300,아지동,
47210,25000,풍기읍,
47210,31000,이산면,
47210,32000,평은면,
47210,33000,문수면,
47210,34000,장수면,
47210,35000,안정면,
47210,36000,봉현면,
47210,37000,순흥면,
47210,38000,단산면,
47210,39000,부석면,
47230,10100,조교동,
47230,10200,망정동,
47230,10300,야사동,
47230,10400,문내동,
47230,10500,문외동,
47230,10600,창구동,
47230,10700,교촌동,
47230,10800,과전동,
47230,10900,성내동,
47230,11000,화룡동,
47230,11100,도동,
47230,11200,금노동,
47230,11300,완산동,
47230,11400,범어동,
47230,11500,작산동,
47230,11600,봉동,
47230,11700,본촌동,
47230,11800,채신동,
47230,11900,괴연동,
47230,12000,대전동,
47230,12100,녹전동,
47230,12200,도림동,
47230,12300,오미동,
47230,12400,오수동,
47230,12500,쌍계동,
47230,12600,도남동,
47230,12700,매산동,
47230,12800,언하동,
47230,12900,신기동,
47230,13000,서산동,
47230,25000,금호읍,
47230,31000,청통면,
47230,32000,신녕면,
47230,33000,화산면,
47230,34000,화북면,
47230,35000,화남면,
47230,36000,자양면,
47230,37000,임고면,
47230,38000,고경면,
47230,39000,북안면,
47230,40000,대창면,
47250,10100,성하동,
47250,10200,성동동,
47250,10300,인봉동,
47250,10400,복룡동,
47250,10500,냉림동,
47250,10600,서성동,
47250,10700,남성동,
47250,10800,서문동,
47250,10900,무양동,
47250,11000,낙양동,
47250,11100,개운동,
47250,11200,신봉동,
47250,11300,가장동,
47250,11400,양촌동,
47250,11500,지천동,
47250,11600,오대동,
47250,11700,흥각동,
47250,11800,거동동,
47250,11900,인평동,
47250,12000,서곡동,
47250,12100,화개동,
47250,12200,외답동,
47250,12300,헌신동,
47250,12400,병성동,
47250,12500,도남동,
47250,12600,낙상동,
47250,12700,중덕동,
47250,12800,초산동,
47250,12900,화산동,
47250,13000,계산동,
47250,13100,부원동,
47250,13200,죽전동,
47250,13300,만산동,
47250,13400,연원동,
47250,13500,남장동,
47250,13600,남적동,
47250,25000,함창읍,
47250,31000,중동면,
47250,32500,사벌국면,
47250,33000,낙동면,
47250,34000,청리면,
47250,35000,공성면,
47250,36000,외남면,
47250,37000,내서면,
47250,38000,모동면,
47250,39000,모서면,
47250,40000,화동면,
47250,41000,화서면,
47250,42000,화북면,
47250,43000,외서면,
47250,44000,은척면,
47250,45000,공검면,
47250,46000,이안면,
47250,47000,화남면,
47280,10100,점촌동,
47280,10200,영신동,
47280,10300,흥덕동,
47280,10400,우지동,
47280,10500,창동,
47280,10600,신기동,
47280,10700,불정동,
47280,10800,유곡동,
47280,10900,공평동,
47280,11000,모전동,
47280,11100,윤직동,
47280,25000,문경읍,
47280,25300,가은읍,
47280,31000,영순면,
47280,32000,산양면,
47280,33000,호계면,
47280,34000,산북면,
47280,35000,동로면,
47280,36000,마성면,
47280,37000,농암면,
47290,10100,삼남동,
47290,10200,삼북동,
47290,10300,서상동,
47290,10400,신교동,
47290,10500,상방동,
47290,10600,백천동,
47290,10700,옥곡동,
47290,10800,사정동,
47290,10900,옥산동,
47290,11000,중산동,
47290,11100,정평동,
47290,11200,대평동,
47290,11300,대정동,
47290,11400,임당동,
47290,11500,대동,
47290,11600,계양동,
47290,11700,중방동,
47290,11800,조영동,
47290,11900,남방동,
47290,12000,내동,
47290,12100,여천동,
47290,12200,유곡동,
47290,12300,신천동,
47290,12400,점촌동,
47290,12500,평산동,
47290,12600,사동,
47290,12700,삼풍동,
47290,12800,갑제동,
47290,25000,하양읍,
47290,25300,진량읍,
47290,25600,압량읍,
47290,31000,와촌면,
47290,33000,자인면,
47290,34000,용성면,
47290,35000,남산면,
47290,37000,남천면,
47720,25000,군위읍,
47720,31000,소보면,
47720,32000,효령면,
47720,33000,부계면,
47720,34000,우보면,
47720,35000,의흥면,
47720,36000,산성면,
47720,38000,삼국유사면,
47730,25000,의성읍,
47730,31000,단촌면,
47730,32000,점곡면,
47730,33000,옥산면,
47730,34000,사곡면,
47730,35000,춘산면,
47730,36000,가음면,
47730,37000,금성면,
47730,38000,봉양면,
47730,39000,비안면,
47730,40000,구천면,
47730,41000,단밀면,
47730,42000,단북면,
47730,43000,안계면,
47730,44000,다인면,
47730,45000,신평면,
47730,46000,안평면,
47730,47000,안사면,
47750,25000,청송읍,
47750,31500,주왕산면,
47750,32000,부남면,
47750,33000,현동면,
47750,34000,현서면,
47750,35000,안덕면,
47750,36000,파천면,
47750,37000,진보면,
47760,25000,영양읍,
47760,31000,입암면,
47760,32000,청기면,
47760,33000,일월면,
47760,34000,수비면,
47760,35000,석보면,
47770,25000,영덕읍,
47770,31000,강구면,
47770,32000,남정면,
47770,33000,달산면,
47770,34000,지품면,
47770,35000,축산면,
47770,36000,영해면,
47770,37000,병곡면,
47770,38000,창수면,
47820,25000,화양읍,
47820,25300,청도읍,
47820,31000,각남면,
47820,32000,풍각면,
47820,33000,각북면,
47820,34000,이서면,
47820,35000,운문면,
47820,36000,금천면,
47820,37000,매전면,
47830,25300,대가야읍,
47830,31000,덕곡면,
47830,32000,운수면,
47830,33000,성산면,
47830,34000,다산면,
47830,35000,개진면,
47830,36000,우곡면,
47830,37000,쌍림면,
47840,25000,성주읍,
47840,31000,선남면,
47840,32000,용암면,
47840,33000,수륜면,
47840,34000,가천면,
47840,35000,금수면,
47840,36000,대가면,
47840,37000,벽진면,
47840,38000,초전면,
47840,39000,월항면,
47850,25000,왜관읍,
47850,25300,북삼읍,
47850,25600,석적읍,
47850,31000,지천면,
47850,32000,동명면,
47850,33000,가산면,
47850,36000,약목면,
47850,37000,기산면,
47900,25000,예천읍,
47900,31000,용문면,
47900,34000,감천면,
47900,35000,보문면,
47900,36000,호명면,
47900,37000,유천면,
47900,38000,용궁면,
47900,39000,개포면,
47900,40000,지보면,
47900,41000,풍양면,
47900,42000,효자면,
47900,43000,은풍면,
47920,25000,봉화읍,
47920,31000,물야면,
47920,32000,봉성면,
47920,33000,법전면,
47920,34000,춘양면,
47920,35000,소천면,
47920,36000,재산면,
47920,37000,명호면,
47920,38000,상운면,
47920,39000,석포면,
47930,25000,울진읍,
47930,25300,평해읍,
47930,31000,북면,
47930,33000,근남면,
47930,35000,기성면,
47930,36000,온정면,
47930,37000,죽변면,
47930,38000,후포면,
47930,39000,금강송면,
47930,40000,매화면,
47940,25000,울릉읍,
47940,31000,서면,
47940,32000,북면,
48121,10100,의창구,#REF!
48121,10200,의창구,#REF!
48121,10300,의창구,#REF!
48121,10400,의창구,#REF!
48121,10500,의창구,#REF!
48121,10600,의창구,#REF!
48121,10700,의창구,#REF!
48121,10800,의창구,#REF!
48121,10900,의창구,#REF!
48121,11000,의창구,#REF!
48121,11100,의창구,#REF!
48121,11200,의창구,#REF!
48121,11300,의창구,#REF!
48121,11400,의창구,#REF!
48121,11500,의창구,#REF!
48121,11600,의창구,#REF!
48121,11700,의창구,#REF!
48121,11800,의창구,#REF!
48121,11900,의창구,#REF!
48121,12000,의창구,#REF!
48121,12100,의창구,#REF!
48121,12200,의창구,#REF!
48121,12300,의창구,#REF!
48121,12400,의창구,#REF!
48121,12500,의창구,#REF!
48121,12600,의창구,#REF!
48121,12700,의창구,#REF!
48121,12800,의창구,#REF!
48121,12900,의창구,#REF!
48121,25000,의창구,#REF!
48121,31000,의창구,#REF!
48121,32000,의창구,#REF!
48123,10100,성산구,#REF!
48123,10200,성산구,#REF!
48123,10300,성산구,#REF!
48123,10400,성산구,#REF!
48123,10500,성산구,#REF!
48123,10600,성산구,#REF!
48123,10700,성산구,#REF!
48123,10800,성산구,#REF!
48123,10900,성산구,#REF!
48123,11000,성산구,#REF!
48123,11100,성산구,#REF!
48123,11200,성산구,#REF!
48123,11300,성산구,#REF!
48123,11400,성산구,#REF!
48123,11500,성산구,#REF!
48123,11600,성산구,#REF!
48123,11700,성산구,#REF!
48123,11800,성산구,#REF!
48123,11900,성산구,#REF!
48123,12000,성산구,#REF!
48123,12100,성산구,#REF!
48123,12200,성산구,#REF!
48123,12300,성산구,#REF!
48123,12400,성산구,#REF!
48123,12500,성산구,#REF!
48123,12600,성산구,#REF!
48123,12700,성산구,#REF!
48123,12800,성산구,#REF!
48123,12900,성산구,#REF!
48123,13000,성산구,#REF!
48123,13100,성산구,#REF!
48123,13200,성산구,#REF!
48123,13300,성산구,#REF!
48125,10100,마산합포구,#REF!
48125,10200,마산합포구,#REF!
48125,10300,마산합포구,#REF!
48125,10400,마산합포구,#REF!
48125,10500,마산합포구,#REF!
48125,10600,마산합포구,#REF!
48125,10700,마산합포구,#REF!
48125,10800,마산합포구,#REF!
48125,10900,마산합포구,#REF!
48125,11000,마산합포구,#REF!
48125,11100,마산합포구,#REF!
48125,11200,마산합포구,#REF!
48125,11300,마산합포구,#REF!
48125,11400,마산합포구,#REF!
48125,11500,마산합포구,#REF!
48125,11600,마산합포구,#REF!
48125,11700,마산합포구,#REF!
48125,11800,마산합포구,#REF!
48125,11900,마산합포구,#REF!
48125,12000,마산합포구,#REF!
48125,12100,마산합포구,#REF!
48125,12200,마산합포구,#REF!
48125,12300,마산합포구,#REF!
48125,12400,마산합포구,#REF!
48125,12500,마산합포구,#REF!
48125,12600,마산합포구,#REF!
48125,12700,마산합포구,#REF!
48125,12800,마산합포구,#REF!
48125,12900,마산합포구,#REF!
48125,13000,마산합포구,#REF!
48125,13100,마산합포구,#REF!
48125,13200,마산합포구,#REF!
48125,13300,마산합포구,#REF!
48125,13400,마산합포구,#REF!
48125,13500,마산합포구,#REF!
48125,13600,마산합포구,#REF!
48125,13700,마산합포구,#REF!
48125,13800,마산합포구,#REF!
48125,13900,마산합포구,#REF!
48125,14000,마산합포구,#REF!
48125,14100,마산합포구,#REF!
48125,14200,마산합포구,#REF!
48125,14300,마산합포구,#REF!
48125,14400,마산합포구,#REF!
48125,14500,마산합포구,#REF!
48125,14600,마산합포구,#REF!
48125,14700,마산합포구,#REF!
48125,14800,마산합포구,#REF!
48125,14900,마산합포구,#REF!
48125,15000,마산합포구,#REF!
48125,15100,마산합포구,#REF!
48125,15200,마산합포구,#REF!
48125,15300,마산합포구,#REF!
48125,15400,마산합포구,#REF!
48125,15500,마산합포구,#REF!
48125,15600,마산합포구,#REF!
48125,15700,마산합포구,#REF!
48125,15800,마산합포구,#REF!
48125,15900,마산합포구,#REF!
48125,16000,마산합포구,#REF!
48125,31000,마산합포구,#REF!
48125,32000,마산합포구,#REF!
48125,33000,마산합포구,#REF!
48125,34000,마산합포구,#REF!
48127,10100,마산회원구,#REF!
48127,10200,마산회원구,#REF!
48127,10300,마산회원구,#REF!
48127,10400,마산회원구,#REF!
48127,10500,마산회원구,#REF!
48127,10600,마산회원구,#REF!
48127,10700,마산회원구,#REF!
48127,10800,마산회원구,#REF!
48127,25000,마산회원구,#REF!
48129,10100,진해구,#REF!
48129,10200,진해구,#REF!
48129,10300,진해구,#REF!
48129,10400,진해구,#REF!
48129,10500,진해구,#REF!
48129,10600,진해구,#REF!
48129,10700,진해구,#REF!
48129,10800,진해구,#REF!
48129,10900,진해구,#REF!
48129,11000,진해구,#REF!
48129,11100,진해구,#REF!
48129,11200,진해구,#REF!
48129,11300,진해구,#REF!
48129,11400,진해구,#REF!
48129,11500,진해구,#REF!
48129,11600,진해구,#REF!
48129,11700,진해구,#REF!
48129,11800,진해구,#REF!
48129,11900,진해구,#REF!
48129,12000,진해구,#REF!
48129,12100,진해구,#REF!
48129,12200,진해구,#REF!
48129,12300,진해구,#REF!
48129,12400,진해구,#REF!
48129,12500,진해구,#REF!
48129,12600,진해구,#REF!
48129,12700,진해구,#REF!
48129,12800,진해구,#REF!
48129,12900,진해구,#REF!
48129,13000,진해구,#REF!
48129,13100,진해구,#REF!
48129,13200,진해구,#REF!
48129,13300,진해구,#REF!
48129,13400,진해구,#REF!
48129,13500,진해구,#REF!
48129,13600,진해구,#REF!
48129,13700,진해구,#REF!
48129,13800,진해구,#REF!
48129,13900,진해구,#REF!
48129,14000,진해구,#REF!
48129,14100,진해구,#REF!
48129,14200,진해구,#REF!
48129,14300,진해구,#REF!
48129,14400,진해구,#REF!
48129,14500,진해구,#REF!
48129,14600,진해구,#REF!
48129,14700,진해구,#REF!
48129,14800,진해구,#REF!
48129,14900,진해구,#REF!
48129,15000,진해구,#REF!
48129,15100,진해구,#REF!
48129,15200,진해구,#REF!
48129,15300,진해구,#REF!
48129,15400,진해구,#REF!
48129,15500,진해구,#REF!
48129,15600,진해구,#REF!
48129,15700,진해구,#REF!
48129,15800,진해구,#REF!
48129,15900,진해구,#REF!
48129,16000,진해구,#REF!
48129,16100,진해구,#REF!
48129,16200,진해구,#REF!
48129,16300,진해구,#REF!
