코드,레벨,상위코드,코드명
03006,3,43720,보은면 지산리
03022,3,43720,보은면 풍취리
03018,3,43720,보은면 학림리
25000,3,43720,보은읍
25039,3,43720,보은읍 강산리
25035,3,43720,보은읍 강신리
25024,3,43720,보은읍 교사리
25027,3,43720,보은읍 금굴리
25032,3,43720,보은읍 길상리
25045,3,43720,보은읍 노티리
25001,3,43720,보은읍 누저리
25034,3,43720,보은읍 누청리
25033,3,43720,보은읍 대야리
25047,3,43720,보은읍 봉평리
25043,3,43720,보은읍 산성리
25021,3,43720,보은읍 삼산리
25036,3,43720,보은읍 성족리
25030,3,43720,보은읍 성주리
25025,3,43720,보은읍 수정리
25041,3,43720,보은읍 신함리
25029,3,43720,보은읍 어암리
25046,3,43720,보은읍 용암리
25028,3,43720,보은읍 월송리
25031,3,43720,보은읍 이평리
25048,3,43720,보은읍 장속리
25023,3,43720,보은읍 장신리
25037,3,43720,보은읍 종곡리
25022,3,43720,보은읍 죽전리
25040,3,43720,보은읍 중동리
25044,3,43720,보은읍 중초리
25026,3,43720,보은읍 지산리
25042,3,43720,보은읍 풍취리
25038,3,43720,보은읍 학림리
40000,3,45190,보절면
40000,3,45760,보절면
40022,3,45190,보절면 괴양리
40022,3,45760,보절면 괴양리
40024,3,45190,보절면 금다리
40024,3,45760,보절면 금다리
40027,3,45190,보절면 도룡리
40027,3,45760,보절면 도룡리
40028,3,45190,보절면 사촌리
40028,3,45760,보절면 사촌리
40021,3,45190,보절면 서치리
40021,3,45760,보절면 서치리
40029,3,45190,보절면 성시리
40029,3,45760,보절면 성시리
40025,3,45190,보절면 신파리
40025,3,45760,보절면 신파리
40023,3,45190,보절면 진기리
40023,3,45760,보절면 진기리
40026,3,45190,보절면 황벌리
40026,3,45760,보절면 황벌리
31022,3,36110,보통리
90700,3,47130,보황동
35000,3,46780,복내면
35030,3,46780,복내면 계산리
35032,3,46780,복내면 동교리
35022,3,46780,복내면 반석리
35021,3,46780,복내면 복내리
35025,3,46780,복내면 봉천리
35027,3,46780,복내면 시천리
35023,3,46780,복내면 용동리
35028,3,46780,복내면 용전리
35029,3,46780,복내면 유정리
35026,3,46780,복내면 일봉리
35031,3,46780,복내면 장천리
35024,3,46780,복내면 진봉리
13700,3,43110,복대동
14400,3,24200,복룡동
14300,3,29200,복룡동
10400,3,47250,복룡동
11700,3,46110,복만동
00300,3,21110,복병동
90200,3,21260,복산동
10300,3,31110,복산동
00300,3,48130,복산동
10100,3,25170,복수동
10100,3,30170,복수동
04000,3,44110,복수동
06200,3,44110,복수리
38000,3,44710,복수면
06500,3,45050,복수면
38023,3,44710,복수면 곡남리
06504,3,45050,복수면 곡남리
38027,3,44710,복수면 구례리
06508,3,45050,복수면 구례리
38022,3,44710,복수면 다복리
06503,3,45050,복수면 다복리
38025,3,44710,복수면 목소리
06506,3,45050,복수면 목소리
38026,3,44710,복수면 백암리
06507,3,45050,복수면 백암리
38024,3,44710,복수면 수영리
06505,3,45050,복수면 수영리
38028,3,44710,복수면 신대리
06509,3,45050,복수면 신대리
06501,3,45050,복수면 용지리
38021,3,44710,복수면 용진리
06502,3,45050,복수면 용진리
38029,3,44710,복수면 지량리
06510,3,45050,복수면 지량리
11600,3,25200,복용동
11600,3,30200,복용동
10900,3,41130,복정동
11900,3,45210,복죽동
10500,3,21260,복천동
10500,3,26260,복천동
11200,3,22230,복현동
11200,3,27230,복현동
09900,3,47010,복현동
37000,3,45770,복흥면
37028,3,45770,복흥면 금월리
37026,3,45770,복흥면 농암리
37036,3,45770,복흥면 답동리
37030,3,45770,복흥면 대방리
37022,3,45770,복흥면 동산리
37024,3,45770,복흥면 반월리
37025,3,45770,복흥면 봉덕리
37032,3,45770,복흥면 산정리
37034,3,45770,복흥면 상송리
37021,3,45770,복흥면 서마리
37037,3,45770,복흥면 석보리
37029,3,45770,복흥면 어은리
37031,3,45770,복흥면 정산리
37033,3,45770,복흥면 주평리
37027,3,45770,복흥면 지선리
37035,3,45770,복흥면 하리
37023,3,45770,복흥면 화양리
14100,3,24200,본덕동
14000,3,29200,본덕동
03900,3,11560,본동
10400,3,11590,본동
00500,3,11620,본동
01000,3,22200,본동
12400,3,22290,본동
12400,3,27290,본동
01200,3,22170,본리동
11400,3,22290,본리동
11400,3,27290,본리동
11300,3,47010,본리동
10500,3,48170,본성동
06000,3,46050,본양면
06001,3,46050,본양면 남산리
06010,3,46050,본양면 덕림리
06012,3,46050,본양면 동림리
06009,3,46050,본양면 동호리
06008,3,46050,본양면 명도리
06007,3,46050,본양면 북산리
06003,3,46050,본양면 산수리
06004,3,46050,본양면 선동리
06002,3,46050,본양면 송치리
06011,3,46050,본양면 양산리
06006,3,46050,본양면 왕동리
06005,3,46050,본양면 지산리
10400,3,41270,본오동
12600,3,24170,본촌동
12600,3,29170,본촌동
08200,3,46010,본촌동
11700,3,47230,본촌동
10900,3,46010,본촌리
11400,3,46130,봉강동
31000,3,46230,봉강면
31000,3,46740,봉강면
31025,3,46230,봉강면 구서리
31025,3,46740,봉강면 구서리
31023,3,46230,봉강면 봉당리
31023,3,46740,봉강면 봉당리
31024,3,46230,봉강면 부저리
31024,3,46740,봉강면 부저리
31021,3,46230,봉강면 석사리
31021,3,46740,봉강면 석사리
31027,3,46230,봉강면 신룡리
31027,3,46740,봉강면 신룡리
31026,3,46230,봉강면 조령리
31026,3,46740,봉강면 조령리
31022,3,46230,봉강면 지곡리
31022,3,46740,봉강면 지곡리
11600,3,49110,봉개동
11600,3,50110,봉개동
13900,3,46130,봉계동
11200,3,46190,봉계동
12600,3,25170,봉곡동
12600,3,30170,봉곡동
10400,3,47190,봉곡동
16000,3,48110,봉곡동
11300,3,48170,봉곡동
10400,3,41550,봉남동
11100,3,48230,봉남동
11100,3,48240,봉남동
43000,3,45210,봉남면
43000,3,45810,봉남면
43032,3,45210,봉남면 구정리
43032,3,45810,봉남면 구정리
43034,3,45210,봉남면 내광리
43034,3,45810,봉남면 내광리
43021,3,45210,봉남면 대송리
43021,3,45810,봉남면 대송리
43025,3,45810,봉남면 도장리
43026,3,45810,봉남면 서정리
43029,3,45210,봉남면 신응리
43029,3,45810,봉남면 신응리
43024,3,45210,봉남면 신호리
43024,3,45810,봉남면 신호리
43027,3,45810,봉남면 양전리
43035,3,45210,봉남면 용신리
43035,3,45810,봉남면 용신리
43028,3,45810,봉남면 월성리
43030,3,45210,봉남면 종덕리
43030,3,45810,봉남면 종덕리
43022,3,45210,봉남면 평사리
43022,3,45810,봉남면 평사리
43031,3,45210,봉남면 행촌리
43031,3,45810,봉남면 행촌리
43023,3,45210,봉남면 화봉리
43023,3,45810,봉남면 화봉리
43033,3,45210,봉남면 회성리
43033,3,45810,봉남면 회성리
33000,3,41750,봉담면
33022,3,41750,봉담면 내리
33030,3,41750,봉담면 당하리
33033,3,41750,봉담면 덕리
33034,3,41750,봉담면 덕우리
33024,3,41750,봉담면 동화리
33031,3,41750,봉담면 마하리
33027,3,41750,봉담면 분천리
33036,3,41750,봉담면 상기리
33021,3,41750,봉담면 상리
33029,3,41750,봉담면 세곡리
33026,3,41750,봉담면 수기리
33023,3,41750,봉담면 수영리
33025,3,41750,봉담면 와우리
33028,3,41750,봉담면 왕림리
33032,3,41750,봉담면 유리
33035,3,41750,봉담면 하가등리
25300,3,41590,봉담읍
25300,3,41750,봉담읍
25322,3,41590,봉담읍 내리
25322,3,41750,봉담읍 내리
25330,3,41590,봉담읍 당하리
25330,3,41750,봉담읍 당하리
25333,3,41590,봉담읍 덕리
25333,3,41750,봉담읍 덕리
25334,3,41590,봉담읍 덕우리
25334,3,41750,봉담읍 덕우리
25324,3,41590,봉담읍 동화리
25324,3,41750,봉담읍 동화리
25331,3,41590,봉담읍 마하리
25331,3,41750,봉담읍 마하리
25327,3,41590,봉담읍 분천리
25327,3,41750,봉담읍 분천리
25336,3,41590,봉담읍 상기리
25336,3,41750,봉담읍 상기리
25321,3,41590,봉담읍 상리
25321,3,41750,봉담읍 상리
25329,3,41590,봉담읍 세곡리
25329,3,41750,봉담읍 세곡리
25326,3,41590,봉담읍 수기리
25326,3,41750,봉담읍 수기리
25323,3,41590,봉담읍 수영리
25323,3,41750,봉담읍 수영리
25325,3,41590,봉담읍 와우리
25325,3,41750,봉담읍 와우리
25328,3,41590,봉담읍 왕림리
25328,3,41750,봉담읍 왕림리
25332,3,41590,봉담읍 유리
25332,3,41750,봉담읍 유리
25335,3,41590,봉담읍 하가등리
25335,3,41750,봉담읍 하가등리
38022,3,36110,봉대리
90300,3,22200,봉덕1동
90400,3,22200,봉덕2동
90500,3,22200,봉덕3동
10200,3,22200,봉덕동
10200,3,27200,봉덕동
08900,3,47010,봉덕동
05700,3,48150,봉덕동
11600,3,47230,봉동
03000,3,45710,봉동면
03012,3,45710,봉동면 고천리
03014,3,45710,봉동면 구만리
03011,3,45710,봉동면 구미리
03004,3,45710,봉동면 구암리
03015,3,45710,봉동면 구와리
03009,3,45710,봉동면 낙평리
03005,3,45710,봉동면 둔산리
03010,3,45710,봉동면 성덕리
03013,3,45710,봉동면 신성리
03006,3,45710,봉동면 용암리
03008,3,45710,봉동면 율소리
03007,3,45710,봉동면 은하리
03003,3,45710,봉동면 장구리
03001,3,45710,봉동면 장기리
03002,3,45710,봉동면 제내리
25300,3,45710,봉동읍
25332,3,45710,봉동읍 고천리
25334,3,45710,봉동읍 구만리
25331,3,45710,봉동읍 구미리
25323,3,45710,봉동읍 구암리
25301,3,45710,봉동읍 구와리
25329,3,45710,봉동읍 낙평리
25324,3,45710,봉동읍 둔산리
25330,3,45710,봉동읍 성덕리
25333,3,45710,봉동읍 신성리
25325,3,45710,봉동읍 용암리
25327,3,45710,봉동읍 율소리
25326,3,45710,봉동읍 은하리
25322,3,45710,봉동읍 장구리
25328,3,45710,봉동읍 장기리
25321,3,45710,봉동읍 제내리
11500,3,48170,봉래동
11900,3,11140,봉래동1가
11500,3,21200,봉래동1가
11500,3,26200,봉래동1가
12000,3,11140,봉래동2가
11600,3,21200,봉래동2가
11600,3,26200,봉래동2가
11700,3,21200,봉래동3가
11700,3,26200,봉래동3가
11800,3,21200,봉래동4가
11800,3,26200,봉래동4가
11900,3,21200,봉래동5가
11900,3,26200,봉래동5가
36000,3,46770,봉래면
36026,3,46770,봉래면 덕흥리
36025,3,46770,봉래면 백양리
36021,3,46770,봉래면 봉영리
36027,3,46770,봉래면 사양리
36001,3,46770,봉래면 시산리
36024,3,46770,봉래면 신금리
36023,3,46770,봉래면 예내리
36003,3,46770,봉래면 오취리
36022,3,46770,봉래면 외초리
